budget,genres,original_language,revenue,runtime,title,director
40000000.0,['Drama'],en,9793496.0,130.0,The Express,['Gary Fleder']
38000000.0,"['Adventure', 'Science Fiction']",en,109906372.0,112.0,The 5th Wave,['J Blakeson']
37000000.0,['Drama'],en,173567581.0,133.0,Creed,['Ryan Coogler']
37000000.0,"['Crime', 'Drama', 'Thriller']",en,154026136.0,125.0,The Town,['Ben Affleck']
40000000.0,"['Romance', 'Comedy', 'Drama']",en,79700000.0,110.0,What to Expect When You're Expecting,['Kirk Jones']
37000000.0,"['Comedy', 'Drama']",en,163720069.0,96.0,Burn After Reading,"['Joel Coen', 'Ethan Coen']"
37000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",en,100076342.0,96.0,Nim's Island,"['Jennifer Flackett', 'Mark Levin']"
38000000.0,"['Drama', 'Action']",en,90247624.0,123.0,Rush,['Ron Howard']
37000000.0,['Drama'],en,48451803.0,188.0,Magnolia,['Paul Thomas Anderson']
30000000.0,"['Action', 'Comedy', 'Crime']",en,55583804.0,107.0,Cop Out,['Kevin Smith']
38000000.0,"['Comedy', 'Romance']",en,112343513.0,110.0,How to Be Single,['Christian Ditter']
37000000.0,"['Drama', 'Family']",en,95404397.0,113.0,Dolphin Tale,['Charles Martin Smith']
37000000.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']",en,392616625.0,122.0,Twilight,['Catherine Hardwicke']
36000000.0,"['Drama', 'Thriller', 'Crime']",en,102244770.0,116.0,John Q,['Nick Cassavetes']
65000000.0,"['Action', 'Comedy', 'Crime']",en,117758500.0,93.0,Blue Streak,['Les Mayfield']
37000000.0,"['Comedy', 'Crime']",en,269994119.0,110.0,We're the Millers,['Rawson Marshall Thurber']
36500000.0,"['Action', 'Fantasy', 'Science Fiction', 'Thriller']",ru,21834845.0,115.0,The Inhabited Island,['Fyodor Bondarchuk']
36000000.0,"['Drama', 'Action', 'Thriller']",en,50159144.0,95.0,Breakdown,['Jonathan Mostow']
36000000.0,"['Adventure', 'Action', 'Thriller']",en,160000000.0,134.0,Never Say Never Again,['Irvin Kershner']
36000000.0,"['Science Fiction', 'Comedy', 'Adventure']",en,64572262.0,101.0,Hot Tub Time Machine,['Steve Pink']
36000000.0,"['Family', 'Drama']",en,52424533.0,107.0,Dolphin Tale 2,['Charles Martin Smith']
42000000.0,['Thriller'],en,32168970.0,124.0,Reindeer Games,['John Frankenheimer']
36000000.0,"['Action', 'Drama']",en,44350926.0,109.0,A Man Apart,['F. Gary Gray']
37000000.0,"['Drama', 'Comedy', 'Romance']",en,26250020.0,105.0,Aloha,['Cameron Crowe']
36000000.0,"['History', 'Drama']",en,168012.0,130.0,Ghosts of Mississippi,['Rob Reiner']
35000000.0,"['Drama', 'Romance']",en,32135.0,127.0,Snow Falling on Cedars,['Scott Hicks']
37000000.0,"['Drama', 'Thriller', 'Horror']",en,96047633.0,114.0,The Rite,['Mikael Håfström']
36000000.0,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",en,12532777.0,106.0,Gattaca,['Andrew Niccol']
36000000.0,"['Drama', 'Comedy']",de,3003296.0,95.0,Isn't She Great,['Andrew Bergman']
37000000.0,"['Animation', 'Family']",en,63800345.0,81.0,Space Chimps,['Kirk De Micco']
35200000.0,['Comedy'],en,13503484.0,95.0,Head of State,['Chris Rock']
35000000.0,['Comedy'],en,459270619.0,100.0,The Hangover,['Todd Phillips']
36000000.0,"['Action', 'Drama', 'History']",cn,156844753.0,105.0,Ip Man 3,['Wilson Yip']
33000000.0,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",en,310940086.0,95.0,Austin Powers: The Spy Who Shagged Me,['Jay Roach']
35000000.0,"['Fantasy', 'Action']",en,411348924.0,126.0,Batman,['Tim Burton']
36000000.0,['Drama'],en,0.0,122.0,There Be Dragons,['Roland Joffé']
35000000.0,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",en,321731527.0,118.0,Lethal Weapon 3,['Richard Donner']
29000000.0,['Drama'],en,309208309.0,129.0,The Blind Side,['John Lee Hancock']
35000000.0,"['Action', 'Comedy', 'Family', 'Adventure']",en,147934180.0,88.0,Spy Kids,['Robert Rodriguez']
35000000.0,"['Comedy', 'Crime']",en,117000000.0,98.0,Horrible Bosses,['Seth Gordon']
38000000.0,"['Drama', 'Adventure', 'Western']",en,252276927.0,110.0,True Grit,"['Joel Coen', 'Ethan Coen']"
35000000.0,"['Comedy', 'Drama', 'Romance']",en,326551094.0,109.0,The Devil Wears Prada,['David Frankel']
35000000.0,"['Science Fiction', 'Adventure', 'Mystery']",en,139000000.0,132.0,Star Trek: The Motion Picture,['Robert Wise']
35000000.0,"['Comedy', 'Crime']",en,173965010.0,111.0,Identity Thief,['Seth Gordon']
35000000.0,"['Crime', 'Thriller']",en,182300000.0,128.0,Cape Fear,['Martin Scorsese']
35000000.0,"['Drama', 'Crime']",en,69823199.0,123.0,21,['Robert Luketic']
35000000.0,['Comedy'],en,140795793.0,125.0,Trainwreck,['Judd Apatow']
35000000.0,"['Comedy', 'Romance']",en,68915888.0,105.0,Guess Who,['Kevin Rodney Sullivan']
27000000.0,"['Drama', 'Romance', 'War']",en,231976425.0,162.0,The English Patient,['Anthony Minghella']
35000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,126216940.0,138.0,L.A. Confidential,['Curtis Hanson']
35000000.0,"['Adventure', 'Comedy', 'Family']",en,86369815.0,100.0,Sky High,['Mike Mitchell']
35000000.0,"['Comedy', 'Romance']",en,83256929.0,90.0,In & Out,['Frank Oz']
35000000.0,"['Science Fiction', 'Horror', 'Action']",en,113374103.0,108.0,Species,['Roger Donaldson']
1800000.0,['Horror'],en,25504513.0,91.0,A Nightmare on Elm Street,['Wes Craven']
33000000.0,"['Horror', 'Science Fiction', 'Thriller']",en,104155843.0,107.0,The Cell,['Tarsem Singh']
35000000.0,"['Action', 'Adventure', 'Drama']",en,182968902.0,132.0,The Man in the Iron Mask,['Randall Wallace']
35000000.0,['Drama'],en,60251371.0,123.0,Secretariat,['Randall Wallace']
34000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",en,95608995.0,90.0,TMNT,['Kevin Munroe']
32000000.0,['Drama'],en,52277485.0,109.0,Radio,['Mike Tollin']
35000000.0,"['Romance', 'Comedy']",en,150483765.0,109.0,Friends with Benefits,['Will Gluck']
35000000.0,['Comedy'],en,108758521.0,91.0,Neighbors 2: Sorority Rising,['Nicholas Stoller']
35000000.0,"['Comedy', 'Drama', 'History']",en,112544580.0,125.0,Saving Mr. Banks,['John Lee Hancock']
34000000.0,"['Drama', 'History']",en,48169908.0,202.0,Malcolm X,['Spike Lee']
35000000.0,['Comedy'],en,88058786.0,134.0,This Is 40,['Judd Apatow']
35000000.0,"['Comedy', 'Family']",en,92219310.0,88.0,Old Dogs,['Walt Becker']
35000000.0,"['Fantasy', 'Action', 'Adventure', 'Science Fiction', 'Thriller']",en,91353501.0,92.0,Underworld: Rise of the Lycans,['Patrick Tatopoulos']
35000000.0,['Comedy'],en,69307224.0,91.0,License to Wed,['Ken Kwapis']
33000000.0,['Comedy'],en,65063726.0,85.0,The Benchwarmers,['Dennis Dugan']
30000000.0,"['Comedy', 'Romance']",en,58405313.0,98.0,Must Love Dogs,['Gary David Goldberg']
35000000.0,"['Crime', 'Drama', 'Thriller']",en,41954997.0,127.0,Donnie Brasco,['Mike Newell']
33000000.0,"['Horror', 'Action', 'Science Fiction']",en,102984862.0,100.0,Resident Evil,['Paul W.S. Anderson']
10700000.0,['Horror'],en,122200000.0,114.0,Poltergeist,['Tobe Hooper']
35000000.0,"['Comedy', 'Crime', 'Thriller']",en,76747441.0,104.0,The Ladykillers,"['Joel Coen', 'Ethan Coen']"
35000000.0,['Action'],en,85416905.0,100.0,Max Payne,['John Moore']
40000000.0,"['Action', 'Thriller', 'Science Fiction']",en,173930596.0,109.0,In Time,['Andrew Niccol']
35000000.0,"['Comedy', 'Romance']",en,77477008.0,106.0,The Back-Up Plan,['Alan Poul']
35000000.0,"['Comedy', 'Drama', 'Romance']",en,59901913.0,112.0,Something Borrowed,['Luke Greenfield']
50000000.0,"['Adventure', 'Comedy', 'Fantasy']",en,11102948.0,95.0,Black Knight,['Gil Junger']
35000000.0,"['Comedy', 'Family']",en,35323292.0,102.0,The Bad News Bears,['Michael Ritchie']
35000000.0,"['Action', 'Adventure', 'Thriller']",en,99423521.0,102.0,Street Fighter,['Steven E. de Souza']
35000000.0,"['Drama', 'War']",en,120072577.0,150.0,The Pianist,['Roman Polanski']
30000000.0,"['Drama', 'History']",en,46432264.0,101.0,The Nativity Story,['Catherine Hardwicke']
40000000.0,['Horror'],en,68766121.0,113.0,House of Wax,['Jaume Collet-Serra']
27000000.0,"['Drama', 'Romance']",en,115505027.0,104.0,Closer,['Mike Nichols']
35000000.0,"['Drama', 'Crime', 'History']",en,84606030.0,137.0,J. Edgar,['Clint Eastwood']
35000000.0,"['Horror', 'Mystery', 'Thriller']",en,72436439.0,110.0,Mirrors,['Alexandre Aja']
35000000.0,"['Drama', 'Fantasy', 'Horror']",en,45479110.0,101.0,Queen of the Damned,['Michael Rymer']
35000000.0,"['Science Fiction', 'Action', 'Thriller']",en,57120318.0,108.0,Predator 2,['Stephen Hopkins']
35000000.0,['Drama'],en,32483410.0,101.0,Untraceable,['Gregory Hoblit']
35000000.0,"['Comedy', 'Romance']",en,40263020.0,112.0,Blast from the Past,['Hugh Wilson']
35000000.0,['Science Fiction'],en,27107960.0,111.0,Flash Gordon,['Mike Hodges']
35000000.0,"['Comedy', 'Romance']",en,36098382.0,102.0,Jersey Girl,['Kevin Smith']
45000000.0,"['Action', 'Thriller', 'Crime', 'Mystery']",en,30353232.0,101.0,Alex Cross,['Rob Cohen']
35000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,25105255.0,155.0,Midnight in the Garden of Good and Evil,['Clint Eastwood']
8900000.0,"['Crime', 'Action', 'Thriller']",en,4100000.0,93.0,Heist,['Scott Mann']
35000000.0,"['Comedy', 'Fantasy']",en,93246388.0,109.0,Nanny McPhee and the Big Bang,['Susanna White']
35000000.0,"['Crime', 'History']",en,0.0,140.0,Hoffa,['Danny DeVito']
30000000.0,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",en,68369434.0,104.0,The X Files: I Want to Believe,['Chris Carter']
31000000.0,"['Family', 'Fantasy', 'Comedy']",en,27388767.0,96.0,Ella Enchanted,"[""Tommy O'Haver""]"
35000000.0,['Drama'],en,50363790.0,123.0,Concussion,['Peter Landesman']
35000000.0,"['Thriller', 'Action', 'Mystery']",en,82087155.0,106.0,Abduction,['John Singleton']
35000000.0,"['Animation', 'Family', 'Adventure']",en,19478106.0,76.0,Valiant,['Gary Chapman']
55000000.0,"['Comedy', 'Drama']",en,8312406.0,107.0,Wonder Boys,['Curtis Hanson']
35000000.0,"['Action', 'Comedy', 'Science Fiction']",en,25871834.0,85.0,Superhero Movie,['Craig Mazin']
56000000.0,"['Thriller', 'Crime', 'Drama']",en,19701164.0,109.0,Broken City,['Allen Hughes']
35000000.0,"['Horror', 'Comedy']",en,19294901.0,97.0,Cursed,['Wes Craven']
35000000.0,"['Crime', 'Action', 'Thriller']",en,31083599.0,91.0,Premium Rush,['David Koepp']
35000000.0,"['Action', 'Comedy', 'Crime']",en,51680201.0,87.0,Hot Pursuit,['Anne Fletcher']
35000000.0,"['War', 'Adventure', 'Drama', 'Romance']",en,29882645.0,132.0,The Four Feathers,['Shekhar Kapur']
35000000.0,"['Action', 'Crime']",en,46216641.0,118.0,Parker,['Taylor Hackford']
31000000.0,"['Comedy', 'Romance']",en,41512007.0,98.0,Wimbledon,['Richard Loncraine']
35000000.0,['Comedy'],en,39340177.0,92.0,Furry Vengeance,['Roger Kumble']
30000000.0,"['Action', 'Horror', 'Thriller']",en,0.0,93.0,Bait,['Kimble Rendall']
27000000.0,"['Fantasy', 'Action', 'Adventure']",en,16519460.0,117.0,Krull,['Peter Yates']
35000000.0,"['Action', 'Adventure', 'Drama', 'History']",en,63215872.0,92.0,Lions for Lambs,['Robert Redford']
35000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",en,5725133.0,115.0,Flight of the Intruder,['John Milius']
35000000.0,"['Comedy', 'Music']",en,18317151.0,96.0,Walk Hard: The Dewey Cox Story,['Jake Kasdan']
35000000.0,"['Drama', 'Romance']",en,13256225.0,111.0,The Shipping News,['Lasse Hallström']
35000000.0,"['Action', 'Western']",en,13678913.0,94.0,American Outlaws,['Les Mayfield']
35000000.0,"['Drama', 'History', 'Romance']",en,27409889.0,105.0,The Young Victoria,['Jean-Marc Vallée']
40000000.0,"['Action', 'Crime', 'Mystery', 'Thriller']",en,12206028.0,101.0,Whiteout,['Dominic Sena']
32000000.0,"['Drama', 'Fantasy']",en,54674226.0,139.0,The Tree of Life,['Terrence Malick']
30000000.0,"['Action', 'Adventure', 'Thriller']",en,0.0,91.0,Knock Off,['Tsui Hark']
35000000.0,"['Action', 'Drama', 'Thriller', 'Crime']",en,17508518.0,110.0,Sabotage,['David Ayer']
35000000.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",en,11560806.0,102.0,The Order,['Brian Helgeland']
20500000.0,"['Action', 'Crime']",en,10089373.0,102.0,Punisher: War Zone,['Lexi Alexander']
35000000.0,"['Family', 'Fantasy', 'Comedy']",en,12506188.0,83.0,Zoom,['Peter Hewitt']
35000000.0,"['Adventure', 'Drama', 'Thriller']",en,61181942.0,123.0,The Walk,['Robert Zemeckis']
35000000.0,"['Fantasy', 'Family', 'Action']",en,0.0,131.0,Warriors of Virtue,['Ronny Yu']
35000000.0,"['Comedy', 'Drama', 'Romance']",en,42064105.0,118.0,A Good Year,['Ridley Scott']
35000000.0,['Drama'],en,4651977.0,114.0,Radio Flyer,['Richard Donner']
35000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,0.0,180.0,Bound by Honor,['Taylor Hackford']
35000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",en,0.0,121.0,Smilla's Sense of Snow,['Bille August']
35000000.0,"['Thriller', 'Crime', 'Romance']",en,16838910.0,114.0,Femme Fatale,['Brian De Palma']
35000000.0,"['Action', 'History', 'War']",en,0.0,173.0,Lion of the Desert,['Moustapha Akkad']
35000000.0,"['War', 'Adventure', 'Drama', 'Romance']",en,15000000.0,135.0,The Horseman on the Roof,['Jean-Paul Rappeneau']
38000000.0,"['Drama', 'War', 'Romance', 'Western']",en,635096.0,138.0,Ride with the Devil,['Ang Lee']
0.0,['Drama'],es,25147786.0,148.0,Biutiful,['Alejandro González Iñárritu']
35000000.0,"['Action', 'Comedy', 'Western', 'Crime']",es,10496317.0,93.0,Bandidas,"['Joachim Rønning', 'Espen Sandberg']"
23000000.0,"['Drama', 'Crime']",en,0.0,100.0,Black Water Transit,['Tony Kaye']
34000000.0,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",en,348319861.0,113.0,The Maze Runner,['Wes Ball']
35000000.0,['Comedy'],en,14431253.0,91.0,Unfinished Business,['Ken Scott']
34000000.0,"['Drama', 'Romance']",en,32255440.0,139.0,The Age of Innocence,['Martin Scorsese']
35000000.0,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",en,15304890.0,96.0,The Fountain,['Darren Aronofsky']
70000000.0,"['Action', 'Comedy', 'Thriller']",en,11263966.0,101.0,Chill Factor,['Hugh Johnson']
35000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,2106557.0,96.0,Stolen,['Simon West']
41677699.0,"['Animation', 'Family']",ja,187479518.0,100.0,Ponyo,['Hayao Miyazaki']
34000000.0,"['Drama', 'Romance']",en,63013281.0,128.0,The Longest Ride,"['George Tillman, Jr.']"
75000000.0,"['Drama', 'Science Fiction', 'Thriller']",en,19598588.0,109.0,The Astronaut's Wife,['Rand Ravich']
50000000.0,"['Romance', 'Drama', 'Adventure']",en,2411445.0,114.0,I Dreamed of Africa,['Hugh Hudson']
35000000.0,"['Comedy', 'Romance']",en,5750288.0,105.0,Playing for Keeps,['Gabriele Muccino']
35000000.0,"['Drama', 'History']",en,27330000.0,141.0,Mandela: Long Walk to Freedom,['Justin Chadwick']
32000000.0,"['Drama', 'History']",en,40382659.0,195.0,Reds,['Warren Beatty']
40000000.0,['Drama'],en,243240178.0,138.0,A Few Good Men,['Rob Reiner']
50000000.0,"['Action', 'Crime', 'Thriller']",en,79958599.0,101.0,Exit Wounds,['Andrzej Bartkowiak']
30000000.0,"['Crime', 'Comedy']",en,173959438.0,98.0,Big Momma's House,['Raja Gosnell']
34000000.0,"['Family', 'Fantasy', 'Animation', 'Adventure']",en,0.0,85.0,Thunder and the House of Magic,"['Ben Stassen', 'Jeremy Degruson']"
30000000.0,"['Horror', 'Action', 'Thriller', 'Science Fiction']",en,64626786.0,89.0,The Darkest Hour,['Chris Gorak']
33000000.0,"['Music', 'Drama', 'Romance']",en,140470746.0,99.0,Step Up Revolution,['Scott Speer']
33000000.0,"['Action', 'Crime', 'Horror', 'Thriller']",en,62022014.0,105.0,Snakes on a Plane,['David R. Ellis']
33000000.0,"['Mystery', 'Thriller']",en,0.0,332.0,The Watcher,['Joe Charbanic']
33000000.0,"['Action', 'Crime', 'Drama']",en,54700105.0,124.0,The Punisher,['Jonathan Hensleigh']
30000000.0,['Drama'],en,27610873.0,118.0,Goal!: The Dream Begins,['Danny Cannon']
30000000.0,"['Action', 'Crime', 'Thriller']",en,40346186.0,94.0,Safe,['Boaz Yakin']
33000000.0,"['Comedy', 'Drama']",en,0.0,124.0,Pushing Tin,['Mike Newell']
32350000.0,"['Adventure', 'Action', 'Science Fiction']",en,572700000.0,135.0,Return of the Jedi,['Richard Marquand']
30000000.0,"['Action', 'Thriller', 'Science Fiction']",en,22211426.0,108.0,Doomsday,['Neil Marshall']
32000000.0,"['Drama', 'Romance']",en,113019290.0,124.0,The Reader,['Stephen Daldry']
35000000.0,['Comedy'],en,24159934.0,98.0,Wanderlust,['David Wain']
32000000.0,"['Comedy', 'Family', 'Fantasy']",en,173398518.0,97.0,Elf,['Jon Favreau']
32000000.0,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']",en,152036382.0,123.0,Phenomenon,['Jon Turteltaub']
35000000.0,"['Adventure', 'Comedy', 'Family']",en,115035090.0,99.0,Snow Dogs,['Brian Levant']
32000000.0,"['Fantasy', 'Comedy', 'Drama']",en,60328000.0,101.0,Scrooged,['Richard Donner']
32000000.0,"['Comedy', 'Family']",en,80197993.0,92.0,Nacho Libre,['Jared Hess']
32500000.0,"['Comedy', 'Romance']",en,288383523.0,125.0,Bridesmaids,['Paul Feig']
32000000.0,"['Action', 'Comedy']",en,126041322.0,107.0,This Is the End,"['Seth Rogen', 'Evan Goldberg']"
29000000.0,['Horror'],en,50041732.0,103.0,Stigmata,['Rupert Wainwright']
32000000.0,['Drama'],en,48814909.0,129.0,Men of Honor,"['George Tillman, Jr.']"
32000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,69055695.0,107.0,Takers,['John Luessenhop']
35000000.0,['Comedy'],en,21819348.0,90.0,The Big Wedding,['Justin Zackham']
32000000.0,"['Crime', 'Comedy', 'Action']",en,83615414.0,107.0,"Big Mommas: Like Father, Like Son",['John Whitesell']
32000000.0,"['Thriller', 'Science Fiction', 'Mystery']",en,147332697.0,93.0,Source Code,['Duncan Jones']
32000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",en,36733909.0,120.0,Alive,['Frank Marshall']
30000000.0,"['Thriller', 'Drama', 'Mystery']",en,77566815.0,101.0,The Number 23,['Joel Schumacher']
33000000.0,"['Adventure', 'Drama', 'Family']",en,9494789.0,105.0,The Young and Prodigious T.S. Spivet,['Jean-Pierre Jeunet']
35000000.0,"['Action', 'Comedy']",en,31755742.0,113.0,1941,['Steven Spielberg']
32000000.0,"['Drama', 'Family']",en,9178233.0,106.0,Dreamer: Inspired By a True Story,['John Gatins']
32000000.0,"['Drama', 'Thriller', 'Crime']",en,60740827.0,96.0,A History of Violence,['David Cronenberg']
32000000.0,"['Action', 'Thriller', 'Crime']",en,85167639.0,87.0,Transporter 2,['Louis Leterrier']
32000000.0,"['Action', 'Western']",en,18552460.0,107.0,The Quick and the Dead,['Sam Raimi']
28000000.0,"['Action', 'Comedy', 'Romance', 'Thriller']",en,30016165.0,90.0,Laws of Attraction,['Peter Howitt']
55000000.0,['Drama'],en,6193052.0,121.0,Bringing Out the Dead,['Martin Scorsese']
32000000.0,"['Action', 'Science Fiction', 'Thriller', 'Crime']",en,18409891.0,111.0,Repo Men,['Miguel Sapochnik']
70000000.0,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",ko,53587404.0,90.0,Dragon Wars: D-War,['Shim Hyung-Rae']
30000000.0,"['Fantasy', 'Comedy', 'Family']",en,1895593.0,110.0,Bogus,['Norman Jewison']
30000000.0,['Comedy'],en,27437881.0,100.0,The Incredible Burt Wonderstone,['Don Scardino']
32000000.0,"['Animation', 'Comedy', 'Family', 'Music']",en,3566637.0,75.0,Cats Don't Dance,['Mark Dindal']
32000000.0,['Drama'],en,93998.0,132.0,Cradle Will Rock,['Tim Robbins']
32000000.0,"['War', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",en,5914908.0,108.0,The Good German,['Steven Soderbergh']
32000000.0,['Adventure'],en,0.0,93.0,George and the Dragon,['Tom Reeve']
31500000.0,"['Drama', 'War']",en,89460381.0,153.0,Apocalypse Now,['Francis Ford Coppola']
32000000.0,"['Comedy', 'Drama', 'Romance']",en,42045846.0,102.0,Going the Distance,['Nanette Burstein']
23000000.0,"['Music', 'Drama', 'Family']",en,106269971.0,144.0,Mr. Holland's Opus,['Stephen Herek']
31500000.0,['Action'],en,14708696.0,113.0,Criminal,['Ariel Vromen']
31000000.0,['Drama'],en,128499205.0,161.0,Out of Africa,['Sydney Pollack']
31000000.0,['Drama'],en,161772375.0,138.0,Flight,['Robert Zemeckis']
34000000.0,"['Action', 'Adventure', 'Thriller', 'Science Fiction']",en,210308099.0,126.0,Moonraker,['Lewis Gilbert']
30000000.0,"['Comedy', 'Drama']",en,174600318.0,99.0,The Grand Budapest Hotel,['Wes Anderson']
31000000.0,"['Drama', 'Mystery']",en,24185781.0,101.0,Hearts in Atlantis,['Scott Hicks']
31000000.0,"['Comedy', 'Horror']",en,53208180.0,103.0,Arachnophobia,['Frank Marshall']
31000000.0,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",en,68106245.0,118.0,Frequency,['Gregory Hoblit']
31000000.0,['Comedy'],en,104384188.0,99.0,Vacation,"['John Francis Daley', 'Jonathan M. Goldstein']"
30250000.0,"['Comedy', 'Thriller', 'Crime']",en,115101622.0,105.0,Get Shorty,['Barry Sonnenfeld']
45000000.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']",en,306776732.0,113.0,Chicago,['Rob Marshall']
34200000.0,"['Comedy', 'Drama']",en,234801895.0,93.0,Big Daddy,['Dennis Dugan']
30000000.0,"['Comedy', 'Romance']",en,287553595.0,108.0,American Pie 2,['J.B. Rogers']
30000000.0,"['Animation', 'Comedy', 'Family']",en,373554033.0,81.0,Toy Story,['John Lasseter']
