budget,genres,original_language,revenue,runtime,title,director
40000000,['Comedy'],en,111811453,100.0,Get Hard,['Etan Cohen']
40000000,"['Romance', 'Horror']",en,215862692,128.0,Dracula,['Francis Ford Coppola']
40000000,"['Romance', 'Drama']",en,129540499,123.0,Julie & Julia,['Nora Ephron']
40000000,['Drama'],en,95020213,128.0,42,['Brian Helgeland']
40000000,"['Thriller', 'Crime', 'Drama']",en,128798265,139.0,The Talented Mr. Ripley,['Anthony Minghella']
40000000,['Comedy'],en,169837010,110.0,Dumb and Dumber To,"['Bobby Farrelly', 'Peter Farrelly']"
40000000,"['Adventure', 'Drama', 'Family']",en,120455994,120.0,Eight Below,['Frank Marshall']
35000000,['Comedy'],en,194564672,121.0,The Intern,['Nancy Meyers']
40000000,"['Action', 'Comedy']",en,124827316,102.0,Ride Along 2,['Tim Story']
40000000,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",en,75505856,112.0,The Last of the Mohicans,['Michael Mann']
40000000,"['Drama', 'Music']",en,124731534,152.0,Ray,['Taylor Hackford']
40000000,"['Action', 'Thriller', 'Crime']",en,158733820,124.0,Sin City,"['Robert Rodriguez', 'Frank Miller']"
40000000,"['Drama', 'Action', 'Thriller', 'Crime']",en,151161491,90.0,Vantage Point,['Pete Travis']
41000000,['Comedy'],en,91636986,105.0,"I Love You, Man",['John Hamburg']
40000000,"['Comedy', 'Romance']",en,141069860,114.0,Shallow Hal,"['Bobby Farrelly', 'Peter Farrelly']"
40000000,"['Drama', 'Thriller', 'History']",en,205405498,189.0,JFK,['Oliver Stone']
40000000,"['Comedy', 'Crime']",en,138259062,99.0,Big Momma's House 2,['John Whitesell']
57000000,"['Action', 'Comedy', 'Crime', 'Romance']",en,147845033,123.0,The Mexican,['Gore Verbinski']
20000000,['Comedy'],en,136267476,102.0,17 Again,['Burr Steers']
40000000,"['Comedy', 'Romance']",en,196781193,109.0,The Other Woman,['Nick Cassavetes']
40000000,"['Horror', 'Mystery']",en,186167139,82.0,The Final Destination,['David R. Ellis']
40000000,"['Thriller', 'Drama']",en,165478348,141.0,Bridge of Spies,['Steven Spielberg']
40000000,"['Action', 'Drama', 'Thriller', 'War']",en,91753202,106.0,Behind Enemy Lines,['John Moore']
40000000,['Comedy'],en,90029656,109.0,Get Him to the Greek,['Nicholas Stoller']
50000000,"['Drama', 'Romance', 'Comedy']",en,170128460,107.0,Shall We Dance?,['Peter Chelsom']
40000000,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']",en,54682547,110.0,Small Soldiers,['Joe Dante']
40000000,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",en,87840042,96.0,Spawn,['Mark A.Z. Dippé']
35000000,"['Action', 'Adventure', 'Drama', 'Thriller']",en,75395048,131.0,The Count of Monte Cristo,['Kevin Reynolds']
40000000,"['Crime', 'Drama', 'Thriller']",en,85412898,119.0,The Lincoln Lawyer,['Brad Furman']
30000000,"['Action', 'Mystery', 'Thriller']",en,130786397,113.0,Unknown,['Jaume Collet-Serra']
40000000,"['Drama', 'Mystery', 'Thriller']",en,109676311,130.0,The Prestige,['Christopher Nolan']
42000000,['Comedy'],en,107670357,108.0,Horrible Bosses 2,['Sean Anders']
40000000,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",en,74597643,89.0,Escape from Planet Earth,['Callan Brunker']
40000000,"['Action', 'Adventure', 'Drama', 'Thriller']",en,120175290,139.0,Apocalypto,['Mel Gibson']
40000000,"['Action', 'Adventure', 'Thriller']",en,191185897,130.0,The Living Daylights,['John Glen']
40000000,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",en,126248813,107.0,Predators,['Nimród Antal']
0,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",en,0,116.0,Legal Eagles,['Ivan Reitman']
40000000,"['Thriller', 'Mystery']",en,92913171,96.0,Secret Window,['David Koepp']
40000000,"['Romance', 'Drama', 'Mystery']",en,114830111,99.0,The Lake House,['Alejandro Agresti']
43000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",en,91974818,104.0,The Skeleton Key,['Iain Softley']
0,"['Fantasy', 'Drama', 'Comedy', 'Family']",en,51854875,105.0,The Odd Life of Timothy Green,['Peter Hedges']
40000000,"['Comedy', 'Romance']",en,84601681,101.0,Made of Honor,['Paul Weiland']
40000000,"['Music', 'Drama']",en,67347013,134.0,Jersey Boys,['Clint Eastwood']
40000000,"['Drama', 'Crime', 'Thriller']",en,45916769,135.0,The Rainmaker,['Francis Ford Coppola']
40000000,"['Horror', 'Thriller']",en,141591324,98.0,Gothika,['Mathieu Kassovitz']
36000000,"['Drama', 'History', 'Mystery']",en,74000000,155.0,Amistad,['Steven Spielberg']
40000000,['Adventure'],en,0,106.0,Medicine Man,['John McTiernan']
40000000,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']",en,41797066,94.0,Aliens vs Predator: Requiem,"['Colin Strause', 'Greg Strause']"
40000000,"['Comedy', 'Family']",en,0,95.0,Ri¢hie Ri¢h,['Donald Petrie']
65000000,"['Drama', 'Romance']",en,0,103.0,Autumn in New York,['Joan Chen']
40000000,"['Comedy', 'Music', 'Romance']",en,145896422,96.0,Music and Lyrics,['Marc Lawrence']
40000000,"['Adventure', 'Comedy', 'Science Fiction']",en,97552050,104.0,Paul,['Greg Mottola']
40000000,['Comedy'],en,41863726,95.0,The Guilt Trip,['Anne Fletcher']
40000000,"['Horror', 'Mystery']",en,97138686,111.0,Scream 4,['Wes Craven']
40000000,"['Thriller', 'Crime', 'Mystery']",en,96618699,123.0,8MM,['Joel Schumacher']
38000000,"['Drama', 'Music']",en,34416893,140.0,The Doors,['Oliver Stone']
40000000,['Comedy'],en,126069509,97.0,Sex Tape,['Jake Kasdan']
40000000,"['Comedy', 'Drama']",en,36037909,94.0,Hanging Up,['Diane Keaton']
47000000,"['Horror', 'Mystery']",en,157887643,92.0,Final Destination 5,['Steven Quale']
0,"['Comedy', 'Crime', 'Romance']",en,0,102.0,Mickey Blue Eyes,['Kelly Makin']
40000000,"['Drama', 'Romance']",en,55707411,122.0,Pay It Forward,['Mimi Leder']
30000000,"['Comedy', 'Drama', 'Romance']",en,50451307,103.0,Fever Pitch,"['Bobby Farrelly', 'Peter Farrelly']"
40000000,['Comedy'],en,0,102.0,Drillbit Taylor,['Steven Brill']
0,"['Comedy', 'Western']",en,0,116.0,A Million Ways to Die in the West,['Seth MacFarlane']
25000000,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",en,48063435,108.0,The Shadow,['Russell Mulcahy']
40000000,['Drama'],en,55247881,129.0,Extremely Loud & Incredibly Close,['Stephen Daldry']
40000000,"['Comedy', 'Drama', 'Romance']",en,58785180,102.0,Morning Glory,['Roger Michell']
40000000,['Drama'],en,46442528,117.0,Get Rich or Die Tryin',['Jim Sheridan']
40000000,"['Crime', 'Action', 'Adventure']",en,30199105,117.0,The Art of War,['Christian Duguay']
40000000,"['Drama', 'Romance']",en,31670620,135.0,Rent,['Chris Columbus']
40000000,"['Drama', 'Horror', 'Thriller', 'Crime']",en,0,107.0,Bless the Child,['Chuck Russell']
75000000,['Comedy'],en,29000000,90.0,The Out-of-Towners,['Sam Weisman']
40000000,"['Fantasy', 'Horror', 'Science Fiction']",en,49627779,96.0,The Island of Dr. Moreau,"['John Frankenheimer', 'Richard Stanley']"
40000000,"['Action', 'Adventure', 'Drama']",en,27053815,104.0,The Musketeer,['Peter Hyams']
35000000,['Drama'],en,0,115.0,The Other Boleyn Girl,['Justin Chadwick']
40000000,"['Drama', 'Romance']",en,65754228,119.0,Sweet November,"[""Pat O'Connor""]"
40000000,['Horror'],en,62771059,99.0,The Reaping,['Stephen Hopkins']
500000,"['Drama', 'Crime']",en,3000000,110.0,Mean Streets,['Martin Scorsese']
40000000,"['Comedy', 'War']",en,24332324,128.0,Renaissance Man,['Penny Marshall']
40000000,"['Action', 'Thriller', 'Crime', 'Drama']",en,60965854,108.0,Colombiana,['Olivier Megaton']
40000000,"['Fantasy', 'Animation', 'Drama', 'Romance', 'Family']",en,38172500,86.0,Quest for Camelot,['Frederik Du Chau']
40000000,"['Crime', 'Drama', 'Mystery']",en,22433915,108.0,City By The Sea,['Michael Caton-Jones']
0,"['Drama', 'Romance']",en,0,128.0,At First Sight,['Irwin Winkler']
40000000,['Action'],en,46546197,84.0,Torque,['Joseph Kahn']
0,"['Drama', 'Thriller']",en,0,111.0,City Hall,['Harold Becker']
45000000,['Drama'],en,20350754,128.0,Showgirls,['Paul Verhoeven']
40000000,"['Drama', 'History']",en,60474340,123.0,Marie Antoinette,['Sofia Coppola']
40000000,"['Action', 'Crime', 'Drama', 'Thriller']",en,0,101.0,Kiss of Death,['Barbet Schroeder']
63600000,"['Action', 'Drama', 'Thriller', 'Crime']",en,19412993,102.0,Get Carter,['Stephen T. Kay']
42000000,"['Thriller', 'Drama']",en,180274123,113.0,The Impossible,['Juan Antonio Bayona']
55000000,"['Action', 'Adventure', 'Comedy']",en,14375181,107.0,Ishtar,['Elaine May']
40000000,"['Adventure', 'Animation', 'Comedy', 'Family']",en,46471023,87.0,Fantastic Mr. Fox,['Wes Anderson']
40000000,"['Comedy', 'Drama', 'Romance']",en,16872671,103.0,Life or Something Like It,['Stephen Herek']
40000000,"['Comedy', 'Fantasy', 'Science Fiction']",en,14358033,99.0,Memoirs of an Invisible Man,['John Carpenter']
10000000,"['Comedy', 'Romance']",fr,173921954,122.0,Amélie,['Jean-Pierre Jeunet']
0,['Comedy'],en,0,91.0,New York Minute,['Dennie Gordon']
60000000,['Comedy'],en,13395939,103.0,Alfie,['Charles Shyer']
40000000,"['Adventure', 'Drama', 'Romance']",en,24719215,107.0,Big Miracle,['Ken Kwapis']
38000000,"['Drama', 'Mystery']",en,28121100,106.0,The Deep End of the Ocean,['Ulu Grosbard']
40000000,"['Horror', 'Thriller']",en,18902015,101.0,FearDotCom,['William Malone']
40000000,"['Adventure', 'Fantasy', 'Action', 'Thriller']",en,28169671,109.0,Cirque du Freak: The Vampire's Assistant,['Paul Weitz']
40000000,"['Action', 'Comedy', 'Thriller']",en,19322135,89.0,Duplex,['Danny DeVito']
0,"['Comedy', 'Music']",en,0,103.0,Soul Men,['Malcolm D. Lee']
0,"['Action', 'Drama', 'Thriller']",en,0,115.0,Raise the Titanic,['Jerry Jameson']
45000000,"['Action', 'Science Fiction']",en,10667893,82.0,Universal Soldier: The Return,['Mic Rodgers']
33000000,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",en,20645327,108.0,Pandorum,['Christian Alvart']
40000000,"['Action', 'Science Fiction', 'Thriller']",en,0,102.0,Impostor,['Gary Fleder']
40000000,"['Action', 'Adventure', 'Drama', 'Thriller']",en,10959475,93.0,Extreme Ops,['Christian Duguay']
0,"['Comedy', 'Fantasy', 'Science Fiction']",en,0,88.0,Just Visiting,['Jean-Marie Poiré']
50000000,"['Science Fiction', 'Thriller']",en,32017803,107.0,Sunshine,['Danny Boyle']
40000000,"['Drama', 'Comedy']",en,22044277,91.0,A Thousand Words,['Brian Robbins']
40000000,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Science Fiction', 'Family']",en,0,94.0,Delgo,"['Marc F. Adler', 'Jason Maurer']"
40000000,"['Action', 'Drama', 'Crime']",en,13644292,115.0,The Gunman,['Pierre Morel']
40000000,"['Adventure', 'Action', 'Family']",en,23937870,93.0,Stormbreaker,['Geoffrey Sax']
20000000,"['Thriller', 'Drama', 'Mystery']",en,117760134,105.0,Disturbia,['D.J. Caruso']
20000000,"['Action', 'Crime', 'Thriller', 'Drama']",en,7563728,107.0,Hackers,['Iain Softley']
0,"['Action', 'Adventure', 'Thriller', 'Drama']",en,0,101.0,The Hunting Party,['Richard Shepard']
30000000,"['Comedy', 'Drama']",en,0,111.0,The Hudsucker Proxy,['Joel Coen']
40000000,"['Action', 'Drama', 'History']",zh,0,126.0,The Warlords,"['Peter Chan', 'Raymond Yip Wai-Man']"
25000000,"['Action', 'History', 'War']",en,0,112.0,Nomad: The Warrior,"['Sergei Bodrov Jr.', 'Ivan Passer']"
39200000,"['Action', 'Science Fiction', 'Drama']",ko,86758912,126.0,Snowpiercer,['Bong Joon-ho']
25000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",fr,0,90.0,A Monster in Paris,['Bibo Bergeron']
0,"['Action', 'Comedy']",en,0,90.0,The Last Shot,['Jeff Nathanson']
15000000,"['Fantasy', 'Action', 'Thriller']",en,94000000,102.0,The Crow,['Alex Proyas']
40000000,"['Action', 'Adventure', 'War', 'History']",te,100000000,159.0,Baahubali: The Beginning,['S.S. Rajamouli']
39000000,"['Drama', 'Romance', 'Fantasy']",en,101229792,107.0,The Time Traveler's Wife,['Robert Schwentke']
0,['Comedy'],en,69485490,102.0,Because I Said So,['Michael Lehmann']
39000000,"['Animation', 'Comedy', 'Family']",en,35287788,87.0,Frankenweenie,['Tim Burton']
39000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",en,38869464,119.0,Serenity,['Joss Whedon']
39000000,"['Romance', 'Drama']",en,6614280,106.0,Against the Ropes,['Charles S. Dutton']
39000000,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",en,75850624,125.0,Superman III,['Richard Lester']
40000000,['Comedy'],en,44907260,113.0,Grudge Match,['Peter Segal']
80341000,"['Adventure', 'Drama', 'Action']",zh,127814609,150.0,Red Cliff,['John Woo']
30000000,"['Comedy', 'Romance']",en,180622424,108.0,Sweet Home Alabama,['Andy Tennant']
38000000,"['Comedy', 'Romance']",en,205298907,96.0,The Ugly Truth,['Robert Luketic']
0,"['Comedy', 'Family']",en,0,90.0,Sgt. Bilko,['Jonathan Lynn']
38000000,"['Action', 'Adventure', 'Family']",en,119723358,100.0,Spy Kids 2: The Island of Lost Dreams,['Robert Rodriguez']
38000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",en,120000000,118.0,Star Trek: Generations,['David Carson']
3860000,"['Action', 'Drama', 'History']",zh,64076736,130.0,The Grandmaster,['Wong Kar-wai']
38000000,"['Drama', 'Romance']",en,114156230,120.0,Water for Elephants,['Francis Lawrence']
40000000,"['Adventure', 'Family', 'Fantasy', 'Animation']",zh,0,88.0,Dragon Nest: Warriors' Dawn,['Yuefeng Song']
50000000,['Drama'],en,73956241,146.0,The Hurricane,['Norman Jewison']
38000000,"['Drama', 'Thriller']",en,51801187,114.0,Enough,['Michael Apted']
35000000,"['Crime', 'Comedy', 'Romance']",en,0,123.0,Heartbreakers,['David Mirkin']
38000000,"['Action', 'Comedy', 'Family']",en,107597242,94.0,Paul Blart: Mall Cop 2,['Andy Fickman']
53000000,"['Drama', 'Romance', 'Thriller']",en,29700000,102.0,Angel Eyes,['Luis Mandoki']
38000000,['Comedy'],en,0,99.0,Joe Somebody,['John Pasquin']
38000000,"['Horror', 'Mystery', 'Thriller']",en,58401898,133.0,The Ninth Gate,['Roman Polanski']
38000000,"['Drama', 'Thriller']",en,17380126,118.0,Extreme Measures,['Michael Apted']
57000000,"['Music', 'Drama', 'Comedy']",en,16991902,105.0,Rock Star,['Stephen Herek']
10000000,['Drama'],en,47536959,110.0,Precious,['Lee Daniels']
38000000,"['Action', 'Drama']",en,10300000,129.0,White Squall,['Ridley Scott']
15000000,"['Horror', 'Mystery', 'Science Fiction']",en,19629760,109.0,The Thing,['John Carpenter']
38000000,"['Science Fiction', 'Action', 'Thriller']",en,98337295,119.0,Riddick,['David Twohy']
37000000,"['Action', 'Adventure', 'Mystery', 'Thriller']",en,6482195,118.0,Switchback,['Jeb Stuart']
0,"['Action', 'Western']",en,0,110.0,Texas Rangers,['Steve Miner']
55000000,"['Adventure', 'Family', 'Fantasy']",en,17869048,90.0,City of Ember,['Gil Kenan']
32000000,['Drama'],en,28258060,137.0,The Master,['Paul Thomas Anderson']
38000000,"['Adventure', 'Action', 'Comedy', 'Romance']",en,5410749,93.0,Virgin Territory,['David Leland']
40000000,['Drama'],en,9793496,130.0,The Express,['Gary Fleder']
38000000,"['Adventure', 'Science Fiction']",en,109906372,112.0,The 5th Wave,['J Blakeson']
37000000,['Drama'],en,173567581,133.0,Creed,['Ryan Coogler']
37000000,"['Crime', 'Drama', 'Thriller']",en,154026136,125.0,The Town,['Ben Affleck']
40000000,"['Romance', 'Comedy', 'Drama']",en,79700000,110.0,What to Expect When You're Expecting,['Kirk Jones']
37000000,"['Comedy', 'Drama']",en,163720069,96.0,Burn After Reading,"['Joel Coen', 'Ethan Coen']"
37000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']",en,100076342,96.0,Nim's Island,"['Jennifer Flackett', 'Mark Levin']"
38000000,"['Drama', 'Action']",en,90247624,123.0,Rush,['Ron Howard']
37000000,['Drama'],en,48451803,188.0,Magnolia,['Paul Thomas Anderson']
30000000,"['Action', 'Comedy', 'Crime']",en,55583804,107.0,Cop Out,['Kevin Smith']
38000000,"['Comedy', 'Romance']",en,112343513,110.0,How to Be Single,['Christian Ditter']
37000000,"['Drama', 'Family']",en,95404397,113.0,Dolphin Tale,['Charles Martin Smith']
37000000,"['Adventure', 'Fantasy', 'Drama', 'Romance']",en,392616625,122.0,Twilight,['Catherine Hardwicke']
36000000,"['Drama', 'Thriller', 'Crime']",en,102244770,116.0,John Q,['Nick Cassavetes']
65000000,"['Action', 'Comedy', 'Crime']",en,117758500,93.0,Blue Streak,['Les Mayfield']
37000000,"['Comedy', 'Crime']",en,269994119,110.0,We're the Millers,['Rawson Marshall Thurber']
36500000,"['Action', 'Fantasy', 'Science Fiction', 'Thriller']",ru,21834845,115.0,The Inhabited Island,['Fyodor Bondarchuk']
36000000,"['Drama', 'Action', 'Thriller']",en,50159144,95.0,Breakdown,['Jonathan Mostow']
36000000,"['Adventure', 'Action', 'Thriller']",en,160000000,134.0,Never Say Never Again,['Irvin Kershner']
36000000,"['Science Fiction', 'Comedy', 'Adventure']",en,64572262,101.0,Hot Tub Time Machine,['Steve Pink']
36000000,"['Family', 'Drama']",en,52424533,107.0,Dolphin Tale 2,['Charles Martin Smith']
42000000,['Thriller'],en,32168970,124.0,Reindeer Games,['John Frankenheimer']
36000000,"['Action', 'Drama']",en,44350926,109.0,A Man Apart,['F. Gary Gray']
37000000,"['Drama', 'Comedy', 'Romance']",en,26250020,105.0,Aloha,['Cameron Crowe']
0,"['History', 'Drama']",en,0,130.0,Ghosts of Mississippi,['Rob Reiner']
0,"['Drama', 'Romance']",en,0,127.0,Snow Falling on Cedars,['Scott Hicks']
37000000,"['Drama', 'Thriller', 'Horror']",en,96047633,114.0,The Rite,['Mikael Håfström']
36000000,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",en,12532777,106.0,Gattaca,['Andrew Niccol']
36000000,"['Drama', 'Comedy']",de,3003296,95.0,Isn't She Great,['Andrew Bergman']
37000000,"['Animation', 'Family']",en,63800345,81.0,Space Chimps,['Kirk De Micco']
0,['Comedy'],en,0,95.0,Head of State,['Chris Rock']
35000000,['Comedy'],en,459270619,100.0,The Hangover,['Todd Phillips']
36000000,"['Action', 'Drama', 'History']",cn,156844753,105.0,Ip Man 3,['Wilson Yip']
33000000,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",en,310940086,95.0,Austin Powers: The Spy Who Shagged Me,['Jay Roach']
35000000,"['Fantasy', 'Action']",en,411348924,126.0,Batman,['Tim Burton']
0,['Drama'],en,0,112.0,There Be Dragons,['Roland Joffé']
35000000,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",en,321731527,118.0,Lethal Weapon 3,['Richard Donner']
29000000,['Drama'],en,309208309,129.0,The Blind Side,['John Lee Hancock']
35000000,"['Action', 'Comedy', 'Family', 'Adventure']",en,147934180,88.0,Spy Kids,['Robert Rodriguez']
35000000,"['Comedy', 'Crime']",en,117000000,98.0,Horrible Bosses,['Seth Gordon']
38000000,"['Drama', 'Adventure', 'Western']",en,252276927,110.0,True Grit,"['Joel Coen', 'Ethan Coen']"
35000000,"['Comedy', 'Drama', 'Romance']",en,326551094,109.0,The Devil Wears Prada,['David Frankel']
35000000,"['Science Fiction', 'Adventure', 'Mystery']",en,139000000,132.0,Star Trek: The Motion Picture,['Robert Wise']
35000000,"['Comedy', 'Crime']",en,173965010,111.0,Identity Thief,['Seth Gordon']
35000000,"['Crime', 'Thriller']",en,182300000,128.0,Cape Fear,['Martin Scorsese']
35000000,"['Drama', 'Crime']",en,69823199,123.0,21,['Robert Luketic']
35000000,['Comedy'],en,140795793,125.0,Trainwreck,['Judd Apatow']
35000000,"['Comedy', 'Romance']",en,68915888,105.0,Guess Who,['Kevin Rodney Sullivan']
27000000,"['Drama', 'Romance', 'War']",en,231976425,162.0,The English Patient,['Anthony Minghella']
35000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,126216940,138.0,L.A. Confidential,['Curtis Hanson']
35000000,"['Adventure', 'Comedy', 'Family']",en,86369815,100.0,Sky High,['Mike Mitchell']
35000000,"['Comedy', 'Romance']",en,0,90.0,In & Out,['Frank Oz']
35000000,"['Science Fiction', 'Horror', 'Action']",en,113374103,108.0,Species,['Roger Donaldson']
1800000,['Horror'],en,25504513,91.0,A Nightmare on Elm Street,['Wes Craven']
33000000,"['Horror', 'Science Fiction', 'Thriller']",en,104155843,107.0,The Cell,['Tarsem Singh']
0,"['Action', 'Adventure', 'Drama']",en,0,132.0,The Man in the Iron Mask,['Randall Wallace']
35000000,['Drama'],en,60251371,123.0,Secretariat,['Randall Wallace']
34000000,"['Adventure', 'Animation', 'Comedy', 'Family']",en,95608995,90.0,TMNT,['Kevin Munroe']
32000000,['Drama'],en,52277485,109.0,Radio,['Mike Tollin']
